battle_id,winner_username,outcome_label,turns,player1_team_species,player2_team_species
battle-gen9randombattle-877,RuleBasedPlayer 1,RuleBasedPlayer,32,"['decidueye', 'magmortar', 'deoxysdefense', 'sinistcha', 'moltres', 'passimian']","['dragonite', 'taurospaldeacombat', 'meganium', 'alomomola', 'hippowdon', 'solgaleo']"
battle-gen9randombattle-878,RuleBasedPlayer 1,RuleBasedPlayer,31,"['delphox', 'banette', 'ursaring', 'registeel', 'noivern', 'rhyperior']","['luvdisc', 'tyranitar', 'oricorio', 'ursaring', 'veluza', 'alcremie']"
battle-gen9randombattle-879,RuleBasedPlayer 1,RuleBasedPlayer,58,"['samurotthisui', 'rhydon', 'excadrill', 'screamtail', 'luvdisc', 'kilowattrel']","['slaking', 'entei', 'staraptor', 'minun', 'lumineon', 'latias']"
battle-gen9randombattle-880,RuleBasedPlayer 1,RuleBasedPlayer,27,"['staraptor', 'qwilfish', 'stonjourner', 'azumarill', 'heatran', 'falinks']","['misdreavus', 'quagsire', 'ironboulder', 'girafarig', 'ninetalesalola', 'ogerpon']"
battle-gen9randombattle-881,RuleBasedPlayer 1,RuleBasedPlayer,49,"['toxapex', 'basculegion', 'ironboulder', 'toucannon', 'eiscue', 'rhydon']","['crabominable', 'florgesorange', 'darkrai', 'pikachuoriginal', 'ludicolo', 'lanturn']"
battle-gen9randombattle-882,RandomPlayer 1,RandomPlayer,36,"['dodrio', 'kommoo', 'pawmot', 'revavroom', 'slowking', 'greedent']","['delphox', 'virizion', 'ambipom', 'jirachi', 'hariyama', 'vespiquen']"
battle-gen9randombattle-883,RuleBasedPlayer 1,RuleBasedPlayer,30,"['empoleon', 'charizard', 'mismagius', 'chiyu', 'milotic', 'malamar']","['mudsdale', 'cacturne', 'ironthorns', 'grumpig', 'farigiraf', 'squawkabilly']"
battle-gen9randombattle-884,RuleBasedPlayer 1,RuleBasedPlayer,38,"['poliwrath', 'misdreavus', 'incineroar', 'komala', 'armarouge', 'screamtail']","['dipplin', 'irontreads', 'zapdosgalar', 'palkia', 'piloswine', 'araquanid']"
battle-gen9randombattle-885,RuleBasedPlayer 1,RuleBasedPlayer,24,"['yanmega', 'ironthorns', 'ariados', 'basculegionf', 'wigglytuff', 'pincurchin']","['barraskewda', 'tatsugiristretchy', 'furret', 'gothitelle', 'skuntank', 'enamorus']"
battle-gen9randombattle-886,RuleBasedPlayer 1,RuleBasedPlayer,28,"['farigiraf', 'hitmontop', 'volcanion', 'cloyster', 'toucannon', 'lycanrocmidnight']","['scyther', 'probopass', 'dedenne', 'venomoth', 'amoonguss', 'jolteon']"
battle-gen9randombattle-887,RuleBasedPlayer 1,RuleBasedPlayer,14,"['torkoal', 'ironvaliant', 'gothitelle', 'indeedeef', 'glastrier', 'oinkolognef']","['jumpluff', 'gardevoir', 'miraidon', 'wigglytuff', 'tentacruel', 'umbreon']"
battle-gen9randombattle-888,RuleBasedPlayer 1,RuleBasedPlayer,32,"['heracross', 'gastrodoneast', 'tauros', 'kricketune', 'floatzel', 'regigigas']","['ursaluna', 'florgesorange', 'drednaw', 'clefable', 'jolteon', 'orthworm']"
battle-gen9randombattle-889,RandomPlayer 1,RandomPlayer,33,"['golduck', 'reshiram', 'basculegionf', 'espeon', 'jumpluff', 'gurdurr']","['oranguru', 'leafeon', 'floatzel', 'raichualola', 'cobalion', 'volcanion']"
battle-gen9randombattle-890,RuleBasedPlayer 1,RuleBasedPlayer,33,"['camerupt', 'torterra', 'klefki', 'mandibuzz', 'inteleon', 'ariados']","['vigoroth', 'golemalola', 'espeon', 'terapagosterastal', 'zamazenta', 'zekrom']"
battle-gen9randombattle-891,RuleBasedPlayer 1,RuleBasedPlayer,18,"['squawkabillyblue', 'ironleaves', 'tinkaton', 'granbull', 'illumise', 'basculin']","['ironhands', 'salazzle', 'gurdurr', 'vivillon', 'garchomp', 'minun']"
battle-gen9randombattle-892,RuleBasedPlayer 1,RuleBasedPlayer,29,"['morpeko', 'hippowdon', 'infernape', 'houndoom', 'braviary', 'ribombee']","['fluttermane', 'torkoal', 'meganium', 'cetitan', 'rotom', 'regieleki']"
battle-gen9randombattle-893,RuleBasedPlayer 1,RuleBasedPlayer,36,"['passimian', 'wigglytuff', 'munkidori', 'vileplume', 'tinglu', 'arcaninehisui']","['mudsdale', 'gholdengo', 'palafinhero', 'vikavolt', 'farigiraf', 'oricoriopompom']"
battle-gen9randombattle-894,RuleBasedPlayer 1,RuleBasedPlayer,28,"['reshiram', 'samurotthisui', 'gurdurr', 'greedent', 'avalugghisui', 'phione']","['ironvaliant', 'passimian', 'latios', 'dragalge', 'orthworm', 'inteleon']"
battle-gen9randombattle-895,RuleBasedPlayer 1,RuleBasedPlayer,131,"['cyclizar', 'ironcrown', 'darkrai', 'giratina', 'manaphy', 'oinkolognef']","['amoonguss', 'beartic', 'honchkrow', 'rillaboom', 'empoleon', 'incineroar']"
battle-gen9randombattle-896,RuleBasedPlayer 1,RuleBasedPlayer,25,"['hoopa', 'dunsparce', 'dondozo', 'ironbundle', 'houndoom', 'vileplume']","['brambleghast', 'sneasler', 'rampardos', 'magnezone', 'flapple', 'lunala']"
battle-gen9randombattle-897,RandomPlayer 1,RandomPlayer,47,"['toxicroak', 'ironbundle', 'delphox', 'dusknoir', 'cinderace', 'wugtrio']","['tinglu', 'diancie', 'flapple', 'orthworm', 'hatterene', 'spiritomb']"
battle-gen9randombattle-898,RuleBasedPlayer 1,RuleBasedPlayer,31,"['kingambit', 'groudon', 'regidrago', 'gogoat', 'forretress', 'ceruledge']","['lapras', 'cinderace', 'giratina', 'lurantis', 'lycanroc', 'bombirdier']"
battle-gen9randombattle-899,RuleBasedPlayer 1,RuleBasedPlayer,61,"['mamoswine', 'clawitzer', 'delibird', 'jumpluff', 'slowbro', 'cinderace']","['floatzel', 'virizion', 'granbull', 'donphan', 'hoopaunbound', 'chiyu']"
battle-gen9randombattle-900,RuleBasedPlayer 1,RuleBasedPlayer,37,"['eternatus', 'flareon', 'sableye', 'empoleon', 'cloyster', 'scovillain']","['rayquaza', 'plusle', 'glalie', 'pawmot', 'ditto', 'zoroarkhisui']"
battle-gen9randombattle-901,RandomPlayer 1,RandomPlayer,87,"['mandibuzz', 'chesnaught', 'gholdengo', 'revavroom', 'toxapex', 'porygon2']","['inteleon', 'breloom', 'hatterene', 'swalot', 'walkingwake', 'mismagius']"
battle-gen9randombattle-902,RandomPlayer 1,RandomPlayer,35,"['ironthorns', 'zarude', 'gholdengo', 'chimecho', 'lanturn', 'deoxysattack']","['illumise', 'lunala', 'cacturne', 'scrafty', 'deoxysspeed', 'dugtrioalola']"
battle-gen9randombattle-903,RuleBasedPlayer 1,RuleBasedPlayer,21,"['roaringmoon', 'veluza', 'grumpig', 'palossand', 'volcanion', 'conkeldurr']","['milotic', 'amoonguss', 'ambipom', 'magcargo', 'uxie', 'mismagius']"
battle-gen9randombattle-904,RuleBasedPlayer 1,RuleBasedPlayer,34,"['quaquaval', 'hooh', 'roaringmoon', 'kyogre', 'skeledirge', 'abomasnow']","['braviaryhisui', 'vikavolt', 'kyogre', 'forretress', 'mew', 'baxcalibur']"
battle-gen9randombattle-905,RuleBasedPlayer 1,RuleBasedPlayer,22,"['electrode', 'quaquaval', 'basculegionf', 'victreebel', 'roaringmoon', 'lucario']","['veluza', 'zoroark', 'chienpao', 'reshiram', 'gliscor', 'zaciancrowned']"
battle-gen9randombattle-906,RuleBasedPlayer 1,RuleBasedPlayer,38,"['flapple', 'minun', 'carbink', 'forretress', 'lunala', 'klefki']","['tatsugiri', 'gyarados', 'kommoo', 'magnezone', 'indeedee', 'gothitelle']"
battle-gen9randombattle-907,RuleBasedPlayer 1,RuleBasedPlayer,31,"['gholdengo', 'dondozo', 'ceruledge', 'falinks', 'flareon', 'swampert']","['tinglu', 'regigigas', 'lumineon', 'dunsparce', 'meganium', 'torterra']"
battle-gen9randombattle-908,RuleBasedPlayer 1,RuleBasedPlayer,37,"['charizard', 'mew', 'dragonite', 'dudunsparcethreesegment', 'ironmoth', 'hydreigon']","['registeel', 'dodrio', 'dragalge', 'grimmsnarl', 'baxcalibur', 'mukalola']"
battle-gen9randombattle-909,RuleBasedPlayer 1,RuleBasedPlayer,49,"['klawf', 'delibird', 'sylveon', 'espeon', 'arbok', 'mandibuzz']","['slowbro', 'eternatus', 'rampardos', 'revavroom', 'misdreavus', 'alomomola']"
battle-gen9randombattle-910,RuleBasedPlayer 1,RuleBasedPlayer,63,"['malamar', 'azumarill', 'taurospaldeaaqua', 'emboar', 'sudowoodo', 'haxorus']","['qwilfishhisui', 'volbeat', 'clawitzer', 'electivire', 'alcremierubycream', 'cetitan']"
battle-gen9randombattle-911,RuleBasedPlayer 1,RuleBasedPlayer,58,"['vaporeon', 'copperajah', 'archaludon', 'gumshoos', 'reuniclus', 'ironmoth']","['drifblim', 'mamoswine', 'uxie', 'rayquaza', 'probopass', 'bruxish']"
battle-gen9randombattle-912,RuleBasedPlayer 1,RuleBasedPlayer,32,"['hydreigon', 'grimmsnarl', 'sinistchamasterpiece', 'heracross', 'drednaw', 'moltres']","['skarmory', 'braviary', 'minun', 'palafinhero', 'gholdengo', 'greattusk']"
battle-gen9randombattle-913,RuleBasedPlayer 1,RuleBasedPlayer,34,"['misdreavus', 'ceruledge', 'alcremierainbowswirl', 'flygon', 'wugtrio', 'zapdosgalar']","['dodrio', 'houndoom', 'skarmory', 'appletun', 'shiftry', 'azumarill']"
battle-gen9randombattle-914,RuleBasedPlayer 1,RuleBasedPlayer,29,"['bruxish', 'skuntank', 'cryogonal', 'virizion', 'slaking', 'ironleaves']","['chandelure', 'ariados', 'diancie', 'overqwil', 'ironvaliant', 'blastoise']"
battle-gen9randombattle-915,RuleBasedPlayer 1,RuleBasedPlayer,80,"['oricoriosensu', 'farigiraf', 'tatsugiridroopy', 'brutebonnet', 'glaceon', 'hatterene']","['orthworm', 'goodra', 'perrserker', 'golduck', 'alomomola', 'chandelure']"
battle-gen9randombattle-916,RuleBasedPlayer 1,RuleBasedPlayer,41,"['whimsicott', 'orthworm', 'mismagius', 'garchomp', 'stonjourner', 'rotomheat']","['jumpluff', 'ragingbolt', 'rotomfan', 'mewtwo', 'mesprit', 'darkrai']"
battle-gen9randombattle-917,RuleBasedPlayer 1,RuleBasedPlayer,21,"['toedscruel', 'taurospaldeablaze', 'electivire', 'ironleaves', 'dewgong', 'cinccino']","['snorlax', 'moltresgalar', 'farigiraf', 'flareon', 'tatsugiridroopy', 'flamigo']"
battle-gen9randombattle-918,RuleBasedPlayer 1,RuleBasedPlayer,37,"['bronzong', 'dugtrioalola', 'ludicolo', 'primarina', 'mew', 'reshiram']","['ironleaves', 'grimmsnarl', 'drifblim', 'mightyena', 'rabsca', 'passimian']"
battle-gen9randombattle-919,RuleBasedPlayer 1,RuleBasedPlayer,23,"['garchomp', 'eternatus', 'rhydon', 'eiscuenoice', 'persianalola', 'diancie']","['deoxysattack', 'zacian', 'flareon', 'toedscruel', 'perrserker', 'oranguru']"
battle-gen9randombattle-920,RuleBasedPlayer 1,RuleBasedPlayer,18,"['palossand', 'sceptile', 'mudsdale', 'slowking', 'gallade', 'terapagos']","['cobalion', 'honchkrow', 'arceusbug', 'bombirdier', 'pawmot', 'garganacl']"
battle-gen9randombattle-921,RuleBasedPlayer 1,RuleBasedPlayer,37,"['hooh', 'kleavor', 'espathra', 'hitmonchan', 'slitherwing', 'dragapult']","['braviary', 'passimian', 'kingdra', 'whiscash', 'metagross', 'honchkrow']"
battle-gen9randombattle-922,RandomPlayer 1,RandomPlayer,37,"['dialgaorigin', 'scovillain', 'ironhands', 'kommoo', 'charizard', 'sceptile']","['mew', 'oranguru', 'reshiram', 'falinks', 'magearnaoriginal', 'cinderace']"
battle-gen9randombattle-923,RuleBasedPlayer 1,RuleBasedPlayer,19,"['jolteon', 'terrakion', 'medicham', 'perrserker', 'yanmega', 'granbull']","['pawmot', 'farigiraf', 'primarina', 'magnezone', 'crabominable', 'chansey']"
battle-gen9randombattle-924,RuleBasedPlayer 1,RuleBasedPlayer,24,"['garchomp', 'sawsbuckautumn', 'heracross', 'maushold', 'venusaur', 'polteageist']","['terapagosstellar', 'mienshao', 'uxie', 'wigglytuff', 'vaporeon', 'sunflora']"
battle-gen9randombattle-925,RandomPlayer 1,RandomPlayer,68,"['smeargle', 'lanturn', 'volbeat', 'hitmonchan', 'comfey', 'mew']","['brambleghast', 'primarina', 'lunala', 'sunflora', 'greattusk', 'camerupt']"
battle-gen9randombattle-926,RuleBasedPlayer 1,RuleBasedPlayer,30,"['lanturn', 'lunala', 'ogerponwellspring', 'granbull', 'wochien', 'zamazentacrowned']","['porygon2', 'palafinhero', 'sudowoodo', 'rayquaza', 'kricketune', 'gholdengo']"
battle-gen9randombattle-927,RuleBasedPlayer 1,RuleBasedPlayer,22,"['sneasler', 'reuniclus', 'arcanine', 'decidueye', 'haxorus', 'suicune']","['glaceon', 'meganium', 'screamtail', 'crabominable', 'dusknoir', 'dialgaorigin']"
battle-gen9randombattle-928,RuleBasedPlayer 1,RuleBasedPlayer,58,"['kommoo', 'pecharunt', 'deoxysspeed', 'porygon2', 'basculin', 'mimikyu']","['roaringmoon', 'glaceon', 'politoed', 'toxicroak', 'overqwil', 'dudunsparce']"
battle-gen9randombattle-929,RuleBasedPlayer 1,RuleBasedPlayer,39,"['spectrier', 'ditto', 'dondozo', 'ceruledge', 'heatran', 'wyrdeer']","['staraptor', 'goodra', 'avalugg', 'ironmoth', 'flygon', 'pecharunt']"
battle-gen9randombattle-930,RandomPlayer 1,RandomPlayer,52,"['lapras', 'greedent', 'regigigas', 'appletun', 'flamigo', 'raikou']","['wyrdeer', 'arceuswater', 'mew', 'inteleon', 'sylveon', 'virizion']"
battle-gen9randombattle-931,RuleBasedPlayer 1,RuleBasedPlayer,36,"['magcargo', 'sceptile', 'gurdurr', 'okidogi', 'miniororange', 'spectrier']","['appletun', 'greninja', 'basculin', 'cinderace', 'ironcrown', 'mew']"
battle-gen9randombattle-932,RuleBasedPlayer 1,RuleBasedPlayer,41,"['espathra', 'swalot', 'coalossal', 'raichualola', 'yanmega', 'basculegionf']","['calyrexshadow', 'hypno', 'kommoo', 'cacturne', 'dragalge', 'incineroar']"
battle-gen9randombattle-933,RandomPlayer 1,RandomPlayer,46,"['sneasler', 'tatsugiridroopy', 'exeggutoralola', 'chiyu', 'houndstone', 'toucannon']","['florgeswhite', 'palafinhero', 'tsareena', 'zoroark', 'hydrapple', 'noctowl']"
battle-gen9randombattle-934,RuleBasedPlayer 1,RuleBasedPlayer,25,"['comfey', 'sandslash', 'sudowoodo', 'garganacl', 'umbreon', 'skarmory']","['dewgong', 'salazzle', 'rillaboom', 'ribombee', 'spiritomb', 'gumshoos']"
battle-gen9randombattle-935,RuleBasedPlayer 1,RuleBasedPlayer,64,"['palafinhero', 'vaporeon', 'dialgaorigin', 'dachsbun', 'haxorus', 'arceusgrass']","['pachirisu', 'gardevoir', 'mightyena', 'darkrai', 'zangoose', 'scyther']"
battle-gen9randombattle-936,RuleBasedPlayer 1,RuleBasedPlayer,36,"['houndstone', 'banette', 'medicham', 'lilliganthisui', 'dragalge', 'fezandipiti']","['chesnaught', 'skuntank', 'florgesblue', 'noctowl', 'beartic', 'kyogre']"
battle-gen9randombattle-937,RuleBasedPlayer 1,RuleBasedPlayer,51,"['zapdos', 'heatran', 'oricorio', 'reuniclus', 'arboliva', 'arceusdark']","['lanturn', 'luxray', 'salamence', 'ironbundle', 'terapagosterastal', 'incineroar']"
battle-gen9randombattle-938,RuleBasedPlayer 1,RuleBasedPlayer,28,"['taurospaldeacombat', 'excadrill', 'irontreads', 'snorlax', 'passimian', 'pelipper']","['sandslash', 'lilligant', 'gholdengo', 'cinderace', 'bombirdier', 'baxcalibur']"
battle-gen9randombattle-939,RuleBasedPlayer 1,RuleBasedPlayer,24,"['abomasnow', 'meowscarada', 'ironbundle', 'mudsdale', 'altaria', 'infernape']","['tentacruel', 'walkingwake', 'houndstone', 'komala', 'eiscue', 'articunogalar']"
battle-gen9randombattle-940,RuleBasedPlayer 1,RuleBasedPlayer,45,"['keldeoresolute', 'sunflora', 'fezandipiti', 'houndstone', 'masquerain', 'inteleon']","['persian', 'milotic', 'armarouge', 'manaphy', 'venusaur', 'regieleki']"
battle-gen9randombattle-941,RuleBasedPlayer 1,RuleBasedPlayer,20,"['mausholdfour', 'shiftry', 'frosmoth', 'salazzle', 'raikou', 'mewtwo']","['glimmora', 'manaphy', 'galvantula', 'basculegion', 'sudowoodo', 'weavile']"
battle-gen9randombattle-942,RandomPlayer 1,RandomPlayer,29,"['arceusghost', 'electrode', 'swanna', 'scrafty', 'charizard', 'veluza']","['gougingfire', 'azumarill', 'carbink', 'rillaboom', 'flapple', 'lanturn']"
battle-gen9randombattle-943,RuleBasedPlayer 1,RuleBasedPlayer,15,"['ragingbolt', 'dudunsparce', 'krookodile', 'deoxysdefense', 'fluttermane', 'houndstone']","['furret', 'diancie', 'heatran', 'pikachuoriginal', 'cyclizar', 'ludicolo']"
battle-gen9randombattle-944,RandomPlayer 1,RandomPlayer,39,"['miraidon', 'manaphy', 'kingambit', 'skuntank', 'illumise', 'sylveon']","['vaporeon', 'ironthorns', 'ironcrown', 'samurott', 'hypno', 'houndstone']"
battle-gen9randombattle-945,RandomPlayer 1,RandomPlayer,52,"['dewgong', 'heracross', 'meowstic', 'cacturne', 'slowbro', 'greedent']","['vaporeon', 'conkeldurr', 'chienpao', 'mabosstiff', 'toxtricity', 'uxie']"
battle-gen9randombattle-946,RuleBasedPlayer 1,RuleBasedPlayer,29,"['crawdaunt', 'cinderace', 'okidogi', 'vikavolt', 'blastoise', 'rillaboom']","['cramorant', 'decidueyehisui', 'diancie', 'koraidon', 'golduck', 'eiscuenoice']"
battle-gen9randombattle-947,RuleBasedPlayer 1,RuleBasedPlayer,16,"['rhydon', 'salamence', 'regigigas', 'dunsparce', 'kleavor', 'mienshao']","['galvantula', 'hippowdon', 'archaludon', 'revavroom', 'carbink', 'gumshoos']"
battle-gen9randombattle-948,RandomPlayer 1,RandomPlayer,57,"['crawdaunt', 'vespiquen', 'hydreigon', 'gyarados', 'kyuremwhite', 'necrozma']","['armarouge', 'tentacruel', 'snorlax', 'frosmoth', 'skarmory', 'garchomp']"
battle-gen9randombattle-949,RuleBasedPlayer 1,RuleBasedPlayer,35,"['primarina', 'terapagosterastal', 'scizor', 'appletun', 'cetitan', 'falinks']","['gardevoir', 'minun', 'luvdisc', 'ironboulder', 'toxicroak', 'tinglu']"
battle-gen9randombattle-950,RuleBasedPlayer 1,RuleBasedPlayer,33,"['ogerponwellspring', 'spectrier', 'regigigas', 'gothitelle', 'garchomp', 'drifblim']","['toxtricity', 'persian', 'misdreavus', 'chandelure', 'scrafty', 'samurotthisui']"
battle-gen9randombattle-951,RuleBasedPlayer 1,RuleBasedPlayer,18,"['armarouge', 'ariados', 'hitmontop', 'lapras', 'crabominable', 'latias']","['ogerponwellspring', 'eiscuenoice', 'sableye', 'bronzong', 'clawitzer', 'gliscor']"
battle-gen9randombattle-952,RandomPlayer 1,RandomPlayer,73,"['empoleon', 'pachirisu', 'dondozo', 'lucario', 'galvantula', 'gardevoir']","['arceusgrass', 'porygon2', 'terrakion', 'mandibuzz', 'glimmora', 'reshiram']"
battle-gen9randombattle-953,RuleBasedPlayer 1,RuleBasedPlayer,36,"['arcaninehisui', 'roaringmoon', 'ribombee', 'blaziken', 'palkiaorigin', 'kilowattrel']","['rotommow', 'toucannon', 'whiscash', 'miraidon', 'oinkologne', 'heracross']"
battle-gen9randombattle-954,RuleBasedPlayer 1,RuleBasedPlayer,29,"['cryogonal', 'arceusbug', 'plusle', 'lokix', 'slowbro', 'sylveon']","['sceptile', 'vivillonarchipelago', 'tatsugiri', 'scrafty', 'electivire', 'registeel']"
battle-gen9randombattle-955,RuleBasedPlayer 1,RuleBasedPlayer,38,"['gardevoir', 'golduck', 'staraptor', 'espathra', 'duraludon', 'mismagius']","['abomasnow', 'avalugg', 'walkingwake', 'eelektross', 'arbok', 'lurantis']"
battle-gen9randombattle-956,RuleBasedPlayer 1,RuleBasedPlayer,28,"['perrserker', 'poliwrath', 'donphan', 'ironvaliant', 'ironboulder', 'plusle']","['scyther', 'delphox', 'qwilfishhisui', 'zoroark', 'abomasnow', 'blissey']"
battle-gen9randombattle-957,RuleBasedPlayer 1,RuleBasedPlayer,32,"['toxapex', 'bronzong', 'falinks', 'minun', 'primarina', 'scovillain']","['spiritomb', 'coalossal', 'misdreavus', 'raikou', 'altaria', 'krookodile']"
battle-gen9randombattle-958,RuleBasedPlayer 1,RuleBasedPlayer,26,"['meowscarada', 'milotic', 'electivire', 'polteageist', 'zapdosgalar', 'whiscash']","['sandyshocks', 'latios', 'coalossal', 'annihilape', 'polteageistantique', 'garchomp']"
battle-gen9randombattle-959,RuleBasedPlayer 1,RuleBasedPlayer,17,"['zoroark', 'meloetta', 'zacian', 'porygon2', 'overqwil', 'miraidon']","['hitmonlee', 'arbok', 'avalugghisui', 'golemalola', 'mismagius', 'calyrexice']"
battle-gen9randombattle-960,RuleBasedPlayer 1,RuleBasedPlayer,23,"['blaziken', 'lanturn', 'zapdos', 'azumarill', 'lilliganthisui', 'porygonz']","['toxapex', 'ariados', 'deoxysspeed', 'delphox', 'incineroar', 'hydreigon']"
battle-gen9randombattle-961,RuleBasedPlayer 1,RuleBasedPlayer,38,"['gougingfire', 'greninja', 'magearnaoriginal', 'delibird', 'zoroarkhisui', 'tropius']","['giratina', 'chansey', 'klawf', 'greninja', 'bruxish', 'hoopaunbound']"
battle-gen9randombattle-962,RuleBasedPlayer 1,RuleBasedPlayer,43,"['jirachi', 'pikachusinnoh', 'corviknight', 'alcremierubycream', 'manaphy', 'alomomola']","['regidrago', 'spiritomb', 'blaziken', 'ironhands', 'ironboulder', 'arboliva']"
battle-gen9randombattle-963,RuleBasedPlayer 1,RuleBasedPlayer,19,"['ninetalesalola', 'reuniclus', 'ragingbolt', 'deoxysattack', 'misdreavus', 'virizion']","['sudowoodo', 'rhydon', 'zarudedada', 'banette', 'sandaconda', 'annihilape']"
battle-gen9randombattle-964,RuleBasedPlayer 1,RuleBasedPlayer,22,"['salamence', 'espeon', 'komala', 'clodsire', 'falinks', 'palossand']","['sinistchamasterpiece', 'medicham', 'basculinbluestriped', 'florgesorange', 'cramorant', 'chiyu']"
battle-gen9randombattle-965,RuleBasedPlayer 1,RuleBasedPlayer,31,"['lucario', 'groudon', 'overqwil', 'arceuspsychic', 'toxtricity', 'hariyama']","['kricketune', 'weavile', 'hitmontop', 'ironhands', 'azumarill', 'ironboulder']"
battle-gen9randombattle-966,RuleBasedPlayer 1,RuleBasedPlayer,28,"['mabosstiff', 'bruxish', 'sinistcha', 'delphox', 'moltres', 'persianalola']","['ditto', 'glimmora', 'gogoat', 'oranguru', 'pawmot', 'morpeko']"
battle-gen9randombattle-967,RuleBasedPlayer 1,RuleBasedPlayer,23,"['mimikyu', 'eternatus', 'porygonz', 'dewgong', 'lapras', 'hatterene']","['bombirdier', 'articuno', 'garchomp', 'zangoose', 'azelf', 'decidueyehisui']"
battle-gen9randombattle-968,RuleBasedPlayer 1,RuleBasedPlayer,38,"['slaking', 'haxorus', 'golduck', 'golemalola', 'chandelure', 'leafeon']","['weavile', 'lugia', 'tauros', 'toxicroak', 'amoonguss', 'malamar']"
battle-gen9randombattle-969,RandomPlayer 1,RandomPlayer,39,"['victreebel', 'piloswine', 'dedenne', 'ursaluna', 'cresselia', 'morpeko']","['dragapult', 'meganium', 'sandyshocks', 'hitmontop', 'toxicroak', 'orthworm']"
battle-gen9randombattle-970,RuleBasedPlayer 1,RuleBasedPlayer,31,"['comfey', 'dewgong', 'sceptile', 'gougingfire', 'inteleon', 'forretress']","['sudowoodo', 'braviaryhisui', 'vivillontundra', 'amoonguss', 'zacian', 'eiscue']"
